gitRepository,repository,file,taskId,verticesCount,edgesCount,edgesToVerticesRatio,globalInput,globalOutput,directFanIn,indirectFanIn,directFanOut,indirectFanOut
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,2951,20,21,1.05,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,2955,18,19,1.06,6,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,2968,16,19,1.19,6,0,0,0,0,14
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,2979,11,11,1.0,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,2986,12,13,1.08,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,2993,11,13,1.18,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3004,13,15,1.15,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3011,15,16,1.07,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3019,15,16,1.07,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3027,30,32,1.07,10,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3041,20,21,1.05,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3049,23,24,1.04,6,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3248,20,22,1.1,6,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3265,22,25,1.14,5,0,0,0,0,14
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3277,19,20,1.05,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3289,26,32,1.23,5,0,0,0,0,14
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3298,13,12,0.92,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3302,17,19,1.12,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3308,20,23,1.15,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3311,13,14,1.08,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3317,18,19,1.06,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3332,20,23,1.15,8,0,0,0,0,14
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3345,12,13,1.08,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3354,24,25,1.04,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3358,16,19,1.19,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3364,29,34,1.17,9,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3372,21,22,1.05,9,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3386,10,11,1.1,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3393,19,20,1.05,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3400,17,18,1.06,8,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3412,11,12,1.09,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3422,14,15,1.07,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3433,12,13,1.08,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3442,12,13,1.08,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3451,15,16,1.07,8,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3463,14,15,1.07,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3474,20,21,1.05,9,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3488,29,33,1.14,8,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3499,26,30,1.15,9,0,0,0,0,14
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3504,16,15,0.94,6,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3514,8,9,1.12,3,0,0,0,0,14
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3519,14,15,1.07,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3530,12,13,1.08,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3539,12,13,1.08,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3548,12,13,1.08,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3557,11,12,1.09,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3570,12,15,1.25,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3577,10,11,1.1,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3586,16,18,1.12,7,0,0,0,0,14
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3596,9,9,1.0,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3603,10,11,1.1,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3609,16,17,1.06,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3611,18,21,1.17,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3623,19,21,1.11,6,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3627,9,9,1.0,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3630,19,19,1.0,8,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3638,19,20,1.05,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3647,19,21,1.11,8,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3654,20,21,1.05,8,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3662,21,23,1.1,10,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3671,20,22,1.1,9,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3679,20,22,1.1,9,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3687,20,22,1.1,9,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3695,20,22,1.1,9,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3703,20,21,1.05,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3710,6,7,1.17,1,0,0,0,0,14
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3713,17,18,1.06,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3720,19,22,1.16,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3726,14,15,1.07,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3737,20,21,1.05,9,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3751,21,22,1.05,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3765,10,11,1.1,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3774,19,20,1.05,8,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3785,26,29,1.12,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3789,15,16,1.07,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3797,23,27,1.17,4,0,0,0,0,14
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3859,15,17,1.13,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3864,10,11,1.1,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3873,21,23,1.1,8,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3882,11,12,1.09,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3887,10,11,1.1,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3893,19,20,1.05,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3897,15,16,1.07,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3902,12,13,1.08,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3909,20,21,1.05,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3913,15,16,1.07,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3918,10,11,1.1,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3923,14,15,1.07,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3931,11,12,1.09,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3942,14,15,1.07,2,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3949,23,27,1.17,3,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3957,28,34,1.21,4,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3965,12,11,0.92,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3971,12,15,1.25,4,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3980,14,15,1.07,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3991,23,24,1.04,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,3997,25,30,1.2,6,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4009,25,29,1.16,6,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4016,12,11,0.92,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4022,22,25,1.14,5,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4033,23,25,1.09,6,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4045,23,25,1.09,6,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4055,23,25,1.09,6,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4062,12,11,0.92,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4065,21,22,1.05,6,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4077,26,28,1.08,7,0,0,0,0,15
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4085,12,11,0.92,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4088,15,16,1.07,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4093,19,21,1.11,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4098,15,16,1.07,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4106,19,20,1.05,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4109,15,16,1.07,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat2.yml,4114,20,24,1.2,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4122,20,20,1.0,9,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4131,13,14,1.08,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4139,21,24,1.14,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4143,17,20,1.18,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4151,24,28,1.17,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4167,8,9,1.12,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4177,8,9,1.12,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4187,8,9,1.12,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4197,25,28,1.12,10,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4211,17,19,1.12,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4220,17,18,1.06,7,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4232,26,28,1.08,10,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4248,11,12,1.09,6,0,0,0,0,102
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4256,7,6,0.86,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4261,14,14,1.0,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4265,14,14,1.0,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4269,14,14,1.0,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4273,20,21,1.05,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4281,27,32,1.19,7,0,0,0,0,102
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,tasks/fix-cat3.yml,4294,20,23,1.15,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4356,12,13,1.08,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4363,7,9,1.29,1,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4366,12,13,1.08,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4371,8,10,1.25,1,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4375,21,22,1.05,6,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4389,30,35,1.17,10,0,0,0,104,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4405,13,14,1.08,4,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4413,13,17,1.31,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4418,6,7,1.17,1,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4421,6,7,1.17,1,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4424,12,13,1.08,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4431,7,8,1.14,2,0,0,0,104,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4436,9,10,1.11,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4440,9,10,1.11,2,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4444,20,22,1.1,6,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4451,18,20,1.11,5,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4459,10,11,1.1,3,0,0,0,0,0
ansible-lockdown/RHEL7-STIG,RHEL7-STIG,handlers/main.yml,4468,9,8,0.89,3,0,0,0,0,0
florianutz/Ubuntu1604-CIS,Ubuntu1604-CIS,tasks/main.yml,151,4,3,0.75,2,0,0,0,0,0
florianutz/Ubuntu1604-CIS,Ubuntu1604-CIS,handlers/main.yml,973,11,12,1.09,3,0,0,0,0,0
florianutz/Ubuntu1604-CIS,Ubuntu1604-CIS,handlers/main.yml,976,141,214,1.52,57,0,0,0,0,0
florianutz/Ubuntu1604-CIS,Ubuntu1604-CIS,handlers/main.yml,986,141,214,1.52,57,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/main.yml,684,11,12,1.09,4,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/main.yml,696,10,12,1.2,2,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,702,13,15,1.15,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,706,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,711,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,716,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,721,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,726,4,3,0.75,1,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,728,15,15,1.0,6,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,737,16,16,1.0,6,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,742,10,9,0.9,4,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,747,10,9,0.9,4,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,752,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,757,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,762,11,10,0.91,5,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,768,11,10,0.91,5,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,774,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,779,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,784,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,789,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,794,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,799,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,804,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,809,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,814,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,819,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,824,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,829,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,834,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,839,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,844,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,849,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,854,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,859,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,864,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,869,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,874,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,879,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,884,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,889,5,4,0.8,1,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,892,5,4,0.8,1,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,895,5,4,0.8,1,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,898,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,903,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/prelim.yml,908,7,6,0.86,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,916,16,17,1.06,9,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,928,10,11,1.1,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,935,15,18,1.2,6,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,944,10,11,1.1,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,949,15,18,1.2,6,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,958,10,11,1.1,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,963,15,18,1.2,6,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,972,10,11,1.1,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,977,15,18,1.2,6,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,986,10,11,1.1,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,991,15,18,1.2,6,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,1000,10,11,1.1,3,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,1005,15,18,1.2,6,0,0,0,0,0
florianutz/Ubuntu1804-CIS,Ubuntu1804-CIS,tasks/section1.yml,1014,10,11,1.1,3,0,0,0,0,0
